producto,categoria,pais,anio,marca
Producto_43,Computación,Colombia,2023,Xiaomi
Producto_43,Computación,Colombia,2024,Dell
Producto_43,Computación,Mexico,2018,LG
Producto_43,Computación,Mexico,2019,LG
Producto_43,Computación,Mexico,2020,PH
Producto_43,Computación,Mexico,2021,Appple
Producto_43,Computación,Mexico,2022,HP
Producto_43,Computación,Mexicl,2023,HP
Producto_43,Computación,Mexio,2024,Samsung
Producto_43,Computación,Argentina,2018,Dell
Producto_43,Computación,rAgentina,2019,HP
Producto_43,Computación,Argentina,2020,Apple
Producto_43,Computación,Argentina,2021,Sony
Producto_43,Computación,Argentina,2022,Sony
Producto_43,Computación,Argentnia,2023,Apple
Producto_43,Computación,Argentina,2024,Huaweii
Producto_43,Computación,Brasil,2018,Samsung
Producto_43,Computación,Brasil,2019,Huawei
Producto_43,Computación,BBrasil,2020,Applee
Producto_43,Computación,Brsil,2021,LG
Producto_43,Computación,Brasil,2022,Samwung
Producto_43,Computación,Brasiil,2023,Sony
Producto_43,Computación,Brasio,2024,Dell
Producto_44,Electrónica,Chile,2018,Samsung
Producto_44,Electrónica,Chile,2019,Dekl
Producto_44,Electrónica,Cihle,2020,HPP
Producto_44,Electrónica,Chle,2021,Del
Producto_44,Electrónica,Chile,2022,LG
Producto_44,Electrónica,Chile,2023,Huawei
Producto_44,Electrónica,Chile,2024,Xiaomi
Producto_44,Electrónica,Pru,2018,Apple
Producto_44,Electrónica,Peru,2019,Apple
Producto_44,Electrónica,Perru,2020,Sony
Producto_44,Electrónica,Peru,2021,Xiaomi
Producto_44,Electrónica,Pru,2022,Hauwei
Producto_44,Electrónica,Pru,2023,Soyn
Producto_44,Electrónica,Per,2024,Sony
Producto_44,Electrónica,Colombia,2018,Xiaomi
Producto_44,Electrónica,Colombia,2019,Xiami
Producto_44,Electrónica,Colombia,2020,Xiaomi
Producto_44,Electrónica,Colombia,2021,Del
Producto_44,Electrónica,Colmbia,2022,Huawei
Producto_44,Electrónica,Colombia,2023,GL
Producto_44,Electrónica,Colombia,2024,LG
Producto_44,Electrónica,jexico,2018,Samsung
Producto_44,Electrónica,Mexico,2019,HP
Producto_44,Electrónica,Mexicl,2020,Sony
Producto_44,Electrónica,Mexico,2021,HP
Producto_44,Electrónica,Mexico,2022,Apple
Producto_44,Electrónica,Mexico,2023,Xiaomi
Producto_44,Electrónica,Mexio,2024,Xiaomi
Producto_44,Electrónica,Argntina,2018,Samsung
Producto_44,Electrónica,Argentina,2019,G
Producto_44,Electrónica,Argentina,2020,Dell
Producto_44,Electrónica,Argntina,2021,P
Producto_44,Electrónica,Argentina,2022,HP
Producto_44,Electrónica,Argentina,2023,Sony
Producto_44,Electrónica,Argentina,2024,HP
Producto_44,Electrónica,Brasil,2018,Dell
Producto_44,Electrónica,Brasil,2019,Sony
Producto_44,Electrónica,Brasil,2020,Huawei
Producto_44,Electrónica,Braasil,2021,HPP
Producto_44,Electrónica,Brasill,2022,Huawei
Producto_44,Electrónica,Brasil,2023,Xiaomi
Producto_44,Electrónica,Brasil,2024,HP
Producto_45,Belleza,Chile,2018,Huawei
Producto_45,Belleza,Chile,2019,P
Producto_45,Belleza,CChile,2020,PH
Producto_45,Belleza,Chile,2021,Apple
Producto_45,Belleza,hCile,2022,Appe
Producto_45,Belleza,Chile,2023,HP
Producto_45,Belleza,Chile,2024,Del
Producto_45,Belleza,Peu,2018,oSny
Producto_45,Belleza,Pru,2019,LG
Producto_45,Belleza,Peru,2020,HP
Producto_45,Belleza,Peru,2021,HP
Producto_45,Belleza,Peru,2022,Huawei
Producto_45,Belleza,Preu,2023,Samsung
Producto_45,Belleza,Peru,2024,Huawei
Producto_45,Belleza,Colombia,2018,Huawei
Producto_45,Belleza,oClombia,2019,LG
Producto_45,Belleza,Colombia,2020,HP
Producto_45,Belleza,Colombia,2021,Huawei
Producto_45,Belleza,Cplombia,2022,LG
Producto_45,Belleza,Clombia,2023,HP
Producto_45,Belleza,Colimbia,2024,Dll
Producto_45,Belleza,Mexico,2018,Huawei
Producto_45,Belleza,Mexio,2019,ony
Producto_45,Belleza,Mexico,2020,Xiaoim
Producto_45,Belleza,Mexco,2021,HP
Producto_45,Belleza,Mexico,2022,Samsugn
Producto_45,Belleza,Mxico,2023,Huawei
Producto_45,Belleza,Mexico,2024,Dell
Producto_45,Belleza,Argentina,2018,Sansung
Producto_45,Belleza,Argentina,2019,Huawei
Producto_45,Belleza,Argentina,2020,Xiaomi
Producto_45,Belleza,Argentina,2021,Huawei
Producto_45,Belleza,Argenina,2022,HP
Producto_45,Belleza,Argentkna,2023,Del
Producto_45,Belleza,Argentina,2024,Apple
Producto_45,Belleza,Brasil,2018,LLG
Producto_45,Belleza,Brasil,2019,Xiaomi
Producto_45,Belleza,Braasil,2020,Dell
Producto_45,Belleza,Brasill,2021,Xiaomi
Producto_45,Belleza,Barsil,2022,Huawei
Producto_45,Belleza,Brasil,2023,LG
Producto_45,Belleza,Brasil,2024,Sony
Producto_46,Belleza,Cile,2018,LG
Producto_46,Belleza,Chile,2019,LG
Producto_46,Belleza,Chile,2020,Delll
Producto_46,Belleza,Chlie,2021,Huawei
Producto_46,Belleza,Chile,2022,Samsung
Producto_46,Belleza,Chile,2023,Huawei
Producto_46,Belleza,Chile,2024,wamsung
Producto_46,Belleza,Peru,2018,Samsung
Producto_46,Belleza,Peru,2019,Huawei
Producto_46,Belleza,Pru,2020,Deol
Producto_46,Belleza,Peru,2021,Apple
Producto_46,Belleza,Peruu,2022,Huawei
Producto_46,Belleza,oeru,2023,Xiaomi
Producto_46,Belleza,Peru,2024,Apple
Producto_46,Belleza,Colombia,2018,HP
Producto_46,Belleza,Colombia,2019,Apple
Producto_46,Belleza,Colombia,2020,Apple
Producto_46,Belleza,Collombia,2021,Soni
Producto_46,Belleza,Colombia,2022,Samsung
Producto_46,Belleza,Coloombia,2023,Apple
Producto_46,Belleza,Colombia,2024,Apple
Producto_46,Belleza,Mexico,2018,Samsung
Producto_46,Belleza,Mexico,2019,Appel
Producto_46,Belleza,Mexico,2020,Huawei
Producto_46,Belleza,Mexico,2021,Xiaomi
Producto_46,Belleza,Mexio,2022,Huawei
Producto_46,Belleza,Mexico,2023,Samsung
Producto_46,Belleza,Mexico,2024,Aplpe
Producto_46,Belleza,rgentina,2018,HP
Producto_46,Belleza,Argentina,2019,Samsung
Producto_46,Belleza,Argentina,2020,Apple
Producto_46,Belleza,rAgentina,2021,Huawe
Producto_46,Belleza,Argentina,2022,Sansung
Producto_46,Belleza,Argentina,2023,Huawei
Producto_46,Belleza,Argentina,2024,HP
Producto_46,Belleza,Brail,2018,Dell
Producto_46,Belleza,Brasil,2019,Xiaomi
Producto_46,Belleza,Brasil,2020,Samsung
Producto_46,Belleza,Brasil,2021,Appel
Producto_46,Belleza,Brasil,2022,Apple
Producto_46,Belleza,Brasil,2023,Sasmung
Producto_46,Belleza,Brasil,2024,Xiami
Producto_47,Juguetería,Chile,2018,Dell
Producto_47,Juguetería,hCile,2019,Xiaomi
Producto_47,Juguetería,Chile,2020,LG
Producto_47,Juguetería,Chile,2021,HP
Producto_47,Juguetería,Chile,2022,HP
Producto_47,Juguetería,Chle,2023,Apple
Producto_47,Juguetería,Chile,2024,Samsuung
Producto_47,Juguetería,Peru,2018,L-G
Producto_47,Juguetería,eru,2019,oG
Producto_47,Juguetería,Peur,2020,Xiaomi
Producto_47,Juguetería,Peru,2021,Dell
Producto_47,Juguetería,Peru,2022,Apple
Producto_47,Juguetería,Peru,2023,Dell
Producto_47,Juguetería,Peru,2024,Apple
Producto_47,Juguetería,Colombia,2018,Sony
Producto_47,Juguetería,Colombia,2019,Aple
Producto_47,Juguetería,Colomia,2020,Smsung
Producto_47,Juguetería,Colombia,2021,Apple
Producto_47,Juguetería,Colombia,2022,Soyn
Producto_47,Juguetería,Colmobia,2023,HP
Producto_47,Juguetería,Colombka,2024,iXaomi
Producto_47,Juguetería,Mexico,2018,LG
Producto_47,Juguetería,Mexico,2019,Dell
Producto_47,Juguetería,Mexico,2020,Apple
Producto_47,Juguetería,Mexico,2021,Samsung
Producto_47,Juguetería,MMexico,2022,Del
Producto_47,Juguetería,Mexico,2023,H
Producto_47,Juguetería,Mexicoo,2024,Sony
Producto_47,Juguetería,Argntina,2018,Dell
Producto_47,Juguetería,Argntina,2019,Xiaomi
Producto_47,Juguetería,Argentina,2020,HPP
Producto_47,Juguetería,Argentina,2021,Apple
Producto_47,Juguetería,Argentina,2022,Huawei
Producto_47,Juguetería,Argetnina,2023,Xiaomi
Producto_47,Juguetería,Arrgentina,2024,HP
Producto_47,Juguetería,Brasil,2018,Sony
Producto_47,Juguetería,Brasi,2019,Samsung
Producto_47,Juguetería,Brasil,2020,Sony
Producto_47,Juguetería,Brasil,2021,Dell
Producto_47,Juguetería,Brasil,2022,Sony
Producto_47,Juguetería,Brasil,2023,P
Producto_47,Juguetería,Brasil,2024,Samsung
Producto_48,Automotriz,Chile,2018,Samsung
Producto_48,Automotriz,Chile,2019,Apple
Producto_48,Automotriz,Chile,2020,GL
Producto_48,Automotriz,Chile,2021,Apple
Producto_48,Automotriz,Cihle,2022,Dell
Producto_48,Automotriz,Chile,2023,Sonyy
Producto_48,Automotriz,Chile,2024,LG
Producto_48,Automotriz,PPeru,2018,HP
Producto_48,Automotriz,oeru,2019,Samsung
Producto_48,Automotriz,PPeru,2020,Huawei
Producto_48,Automotriz,Peru,2021,LG
Producto_48,Automotriz,Peru,2022,Xiaomi
Producto_48,Automotriz,Peru,2023,Huawei
Producto_48,Automotriz,Peru,2024,LG
Producto_48,Automotriz,Colombia,2018,Apple
Producto_48,Automotriz,Colombia,2019,Xiaomi
Producto_48,Automotriz,Colombia,2020,GL
Producto_48,Automotriz,Colombia,2021,Xiaomi
Producto_48,Automotriz,Colojbia,2022,Huawei
Producto_48,Automotriz,Colombia,2023,oG
Producto_48,Automotriz,Colombia,2024,Apple
Producto_48,Automotriz,Mexico,2018,Dell
Producto_48,Automotriz,Mexio,2019,Sony
Producto_48,Automotriz,Mexico,2020,Xiaomi
Producto_48,Automotriz,Mexico,2021,Soni
Producto_48,Automotriz,Mexio,2022,Applle
Producto_48,Automotriz,Mxico,2023,Huawei
Producto_48,Automotriz,Mexico,2024,LG
Producto_48,Automotriz,Argentina,2018,Dell
Producto_48,Automotriz,qrgentina,2019,ell
Producto_48,Automotriz,Argenntina,2020,Aple
Producto_48,Automotriz,Argentina,2021,LG
Producto_48,Automotriz,Argentina,2022,HP
Producto_48,Automotriz,Argentina,2023,Xiamoi
Producto_48,Automotriz,Argentina,2024,LG
Producto_48,Automotriz,Basil,2018,Apple
Producto_48,Automotriz,Brasil,2019,Xiaomi
Producto_48,Automotriz,Brasil,2020,Samsung
Producto_48,Automotriz,Brwsil,2021,Huawei
Producto_48,Automotriz,Brasil,2022,HP
Producto_48,Automotriz,Brasil,2023,Xiaommi
Producto_48,Automotriz,Brasil,2024,Sansung
Producto_49,Electrónica,Chille,2018,Apple
Producto_49,Electrónica,hCile,2019,Samsung
Producto_49,Electrónica,Chhile,2020,Dell
Producto_49,Electrónica,Chile,2021,pG
Producto_49,Electrónica,Chile,2022,LG
Producto_49,Electrónica,Chile,2023,XXiaomi
Producto_49,Electrónica,Chile,2024,Appple
Producto_49,Electrónica,Per,2018,Apple
Producto_49,Electrónica,Peu,2019,Samsung
Producto_49,Electrónica,Peru,2020,LG
Producto_49,Electrónica,Peru,2021,Xiaomi
Producto_49,Electrónica,Peru,2022,Xiaomi
Producto_49,Electrónica,Preu,2023,Apple
Producto_49,Electrónica,Peeru,2024,HP
Producto_49,Electrónica,Colombiw,2018,Dell
Producto_49,Electrónica,Colombia,2019,HPP
Producto_49,Electrónica,Colombia,2020,HP
Producto_49,Electrónica,Cloombia,2021,Huawei
Producto_49,Electrónica,Colombia,2022,HP
Producto_49,Electrónica,Colombia,2023,Samsung
Producto_49,Electrónica,Colombia,2024,Xiaomi
Producto_49,Electrónica,Mexico,2018,LG
Producto_49,Electrónica,Mxeico,2019,Sony
Producto_49,Electrónica,Mexico,2020,Sammsung
Producto_49,Electrónica,Mexic,2021,Sony
Producto_49,Electrónica,Mexio,2022,HPP
Producto_49,Electrónica,Meixco,2023,Sony
Producto_49,Electrónica,Mexico,2024,HP
Producto_49,Electrónica,Argentina,2018,Huawei
Producto_49,Electrónica,Argentina,2019,Samsung
Producto_49,Electrónica,Argentina,2020,Sony
Producto_49,Electrónica,Argentina,2021,oG
Producto_49,Electrónica,Argentina,2022,uHawei
Producto_49,Electrónica,Argentina,2023,HP
Producto_49,Electrónica,Argentina,2024,Xiaomi
Producto_49,Electrónica,Brasil,2018,Sony
Producto_49,Electrónica,Brasil,2019,Samsung
Producto_49,Electrónica,Brasil,2020,LG
Producto_49,Electrónica,Brassil,2021,Sony
Producto_49,Electrónica,Brasil,2022,Xaomi
Producto_49,Electrónica,Brasil,2023,Apple
Producto_49,Electrónica,Brsil,2024,Sony
Producto_50,Computación,Chile,2018,LG
Producto_50,Computación,Chile,2019,Dell
Producto_50,Computación,Chile,2020,HP
Producto_50,Computación,Chile,2021,ony
Producto_50,Computación,Chile,2022,Huawei
Producto_50,Computación,Chile,2023,Xiaomi
Producto_50,Computación,Chile,2024,Xiaomi
Producto_50,Computación,Peru,2018,Samsung
Producto_50,Computación,Peru,2019,Xiaomi
Producto_50,Computación,Peru,2020,Samsung
Producto_50,Computación,Peru,2021,Samsung
Producto_50,Computación,Peru,2022,Samsung
Producto_50,Computación,Pru,2023,GL
Producto_50,Computación,Perru,2024,Samsung
Producto_50,Computación,Colomia,2018,Xiaomi
Producto_50,Computación,Colombbia,2019,Sony
Producto_50,Computación,Cokombia,2020,Huawei
Producto_50,Computación,Colombia,2021,Sony
Producto_50,Computación,Colombia,2022,Appple
Producto_50,Computación,Colombia,2023,Huawei
Producto_50,Computación,Colombia,2024,Sansung
Producto_50,Computación,Mexico,2018,Huawei
Producto_50,Computación,Mexico,2019,Xiaomi
Producto_50,Computación,Mexicp,2020,Slny
Producto_50,Computación,Mexico,2021,Apple
Producto_50,Computación,Mexico,2022,Apple
Producto_50,Computación,Mexico,2023,Xioami
Producto_50,Computación,Mexico,2024,HP
Producto_50,Computación,Argentina,2018,Appel
Producto_50,Computación,Argentina,2019,Dell
Producto_50,Computación,Argentina,2020,Sony
Producto_50,Computación,Argebtina,2021,Apple
Producto_50,Computación,Argentina,2022,Xioami
Producto_50,Computación,Argehtina,2023,P
Producto_50,Computación,Argentina,2024,pAple
Producto_50,Computación,Brassil,2018,Huawei
Producto_50,Computación,Brasil,2019,Huawei
Producto_50,Computación,Brasil,2020,Dell
Producto_50,Computación,Brsail,2021,LG
Producto_50,Computación,Brasil,2022,LG
Producto_50,Computación,Brasip,2023,Samsung
Producto_50,Computación,Brasil,2024,Dlel
